Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
84033;84400;CASTELLET;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;601.0;954.0;0.1;43.834452269,5.48116657241;"{""type"": ""Polygon"", ""coordinates"": [[[5.467242058657077, 43.81531857390551], [5.46260361091402, 43.828289209633446], [5.464126927655001, 43.84140876953825], [5.476633993485825, 43.85186665840776], [5.50799068182388, 43.84571199765852], [5.508887685115463, 43.842342021903605], [5.4970641692850934, 43.83794052895572], [5.489079093516966, 43.81825244565414], [5.467242058657077, 43.81531857390551]]]}";34061;033;01;1;84;93
84111;84110;SAINT-MARCELLIN-LES-VAISON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;284.0;353.0;0.30000000000000004;44.2371484247,5.10190359879;"{""type"": ""Polygon"", ""coordinates"": [[[5.112400756720966, 44.23130273699359], [5.096859631167127, 44.226558290055216], [5.089137539671259, 44.22938874734279], [5.095908425813479, 44.24827664706093], [5.114258260894044, 44.24418813557503], [5.112400756720966, 44.23130273699359]]]}";30093;111;21;3;84;93
84030;84330;CAROMB;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;212.0;1788.0;3.2;44.1124328753,5.10687040517;"{""type"": ""Polygon"", ""coordinates"": [[[5.101850807939103, 44.079312880224606], [5.092353914439467, 44.085977252745046], [5.089567241885328, 44.09921161740045], [5.076781279143567, 44.10319122009378], [5.092079046357417, 44.129803067872935], [5.114914868405443, 44.140475510952164], [5.132528856543346, 44.14039539256009], [5.138964213903996, 44.13564201250919], [5.127674423833231, 44.12394066943545], [5.119199586795672, 44.10347735077909], [5.117179890044948, 44.0824479473608], [5.101850807939103, 44.079312880224606]]]}";11972;030;09;3;84;93
84022;84110;BUISSON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;236.0;947.0;0.30000000000000004;44.2761846134,5.00180862169;"{""type"": ""Polygon"", ""coordinates"": [[[4.994182599866178, 44.259048736328666], [4.989523946709043, 44.26482375378732], [4.989133807005613, 44.26799123811761], [4.976748569184971, 44.27108705672799], [4.97128794681135, 44.27982903702534], [4.989526420785677, 44.28597430712335], [5.002529000937526, 44.286089315121664], [5.017065812145946, 44.292684694826406], [5.024210363401881, 44.28352209397165], [5.025426455993866, 44.27300078702973], [5.025789879247927, 44.269842626391224], [5.02439306821029, 44.26651882635324], [5.010021527025662, 44.266899755287454], [4.994182599866178, 44.259048736328666]]]}";25913;022;21;3;84;93
84135;84100;UCHAUX;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;120.0;1873.0;1.4;44.2160888468,4.80180924895;"{""type"": ""Polygon"", ""coordinates"": [[[4.801465903084443, 44.17682850778543], [4.799750257673988, 44.19335945293802], [4.790940613873625, 44.19534023809585], [4.786340593888306, 44.20823577185554], [4.77859261443859, 44.21063040718636], [4.777293419328237, 44.22031192629132], [4.782814151166351, 44.22907264928253], [4.775195666467641, 44.23250029961434], [4.775109236531807, 44.23574289135096], [4.771734321580434, 44.24155952653813], [4.812140737604706, 44.242061664421776], [4.814041563143719, 44.23256767465627], [4.825546135241647, 44.22856855617279], [4.8250141945633995, 44.222148966056416], [4.825960229995345, 44.209132375245744], [4.815436280391497, 44.187690120883424], [4.801465903084443, 44.17682850778543]]]}";18751;135;16;2;84;93
84038;84460;CHEVAL-BLANC;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;280.0;5852.0;4.2;43.7886782282,5.12410732071;"{""type"": ""Polygon"", ""coordinates"": [[[5.138775408822809, 43.752797239469835], [5.123783722844481, 43.75875277253716], [5.090664079715187, 43.772113050743684], [5.048139021540348, 43.789727076317256], [5.04262447389624, 43.80650196182338], [5.0677577353206, 43.8147510140067], [5.0758024925126, 43.811366415313536], [5.092333920354374, 43.821843872381926], [5.111323708314131, 43.820604599731254], [5.123305323207004, 43.81514165832088], [5.135498733255639, 43.806423444896254], [5.143741290884302, 43.808116104278895], [5.145497103210225, 43.80819858900578], [5.153457288964965, 43.804359722555304], [5.176671328699556, 43.805861118814654], [5.1979273725525275, 43.798106693049775], [5.197991912802803, 43.79461250209479], [5.191693972412487, 43.7668055649915], [5.172595793994839, 43.765342726489614], [5.15744195034823, 43.756785984395506], [5.138775408822809, 43.752797239469835]]]}";23329;038;11;1;84;93
84077;84330;MODENE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;218.0;476.0;0.4;44.1057811873,5.12787069214;"{""type"": ""Polygon"", ""coordinates"": [[[5.117179890044948, 44.0824479473608], [5.119199586795672, 44.10347735077909], [5.127674423833231, 44.12394066943545], [5.138964213903996, 44.13564201250919], [5.135319572083595, 44.12281956570527], [5.139894016047051, 44.113510443643165], [5.132625027781534, 44.104963551361756], [5.129678936703429, 44.08534785900368], [5.117179890044948, 44.0824479473608]]]}";25155;077;15;3;84;93
84039;84350;COURTHEZON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;49.0;3269.0;5.3;44.0865790966,4.88163342078;"{""type"": ""Polygon"", ""coordinates"": [[[4.865372202581566, 44.056956825374435], [4.8395457310447565, 44.079828565838426], [4.83987491060841, 44.09696436251923], [4.8448137887472, 44.10287721274978], [4.870725869436327, 44.117688889981146], [4.875411508114893, 44.11690656665667], [4.875959806527926, 44.113449023303595], [4.915741997181355, 44.103991720998785], [4.933114888869733, 44.07584911157281], [4.932375681910164, 44.07246803491036], [4.9041358610400785, 44.07154928168348], [4.893412347934023, 44.06075177418023], [4.865372202581566, 44.056956825374435]]]}";18974;039;05;2;84;93
84136;84190;VACQUEYRAS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;118.0;900.0;1.1;44.1452203037,4.9790786368;"{""type"": ""Polygon"", ""coordinates"": [[[4.984904084168581, 44.12526883946812], [4.9668597848534475, 44.14202528973483], [4.95214452602054, 44.14968908476185], [4.958328117804099, 44.15713270039334], [4.963015799032416, 44.15634661606843], [4.973787120623531, 44.162932909484944], [4.991216037119272, 44.157746919051434], [4.995373440201144, 44.138304785025554], [5.000205700459417, 44.13315677016718], [4.997064725202132, 44.12737081022766], [4.984904084168581, 44.12526883946812]]]}";15938;136;04;3;84;93
84047;84400;GARGAS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;256.0;1487.0;3.0;43.8960653944,5.34362330109;"{""type"": ""Polygon"", ""coordinates"": [[[5.318923499441245, 43.86768545516772], [5.311140209309021, 43.88261567719665], [5.320317586905669, 43.89434119447708], [5.329500952415571, 43.89544207972516], [5.335377554804788, 43.91522291556181], [5.347526904667913, 43.91930207404689], [5.360899107396725, 43.91586258087344], [5.374108310735937, 43.906446642876894], [5.375851465753962, 43.90314946516053], [5.370052341443802, 43.88974337368691], [5.351486596536772, 43.88844328875675], [5.318923499441245, 43.86768545516772]]]}";34126;047;01;1;84;93
84025;84220;CABRIERES-D'AVIGNON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;245.0;1460.0;1.9;43.8965322686,5.15279801626;"{""type"": ""Polygon"", ""coordinates"": [[[5.166557756064988, 43.86437122727014], [5.148313353151052, 43.867927866785394], [5.136578578924693, 43.86858138675074], [5.13173341733448, 43.87946116608384], [5.13967537789077, 43.902415517944995], [5.150550891584738, 43.91776763812451], [5.155166400192567, 43.94170537277566], [5.159298212969493, 43.94223599164124], [5.165536032020101, 43.93325360989259], [5.166912481239964, 43.92291797029776], [5.16400942017072, 43.89891999439413], [5.166557756064988, 43.86437122727014]]]}";35378;025;13;2;84;93
84089;84120;PERTUIS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;237.0;5923.0;18.7;43.6872357464,5.52052480281;"{""type"": ""Polygon"", ""coordinates"": [[[5.549825799672995, 43.659752366209254], [5.530507944905345, 43.65923140587494], [5.488080822423437, 43.66764664340087], [5.445293164134276, 43.68009529341601], [5.453863097531413, 43.70960173010633], [5.465187536449102, 43.71463936392621], [5.481012954880235, 43.722094158647344], [5.508694074734394, 43.727167506042335], [5.519544995449543, 43.72040773421032], [5.525681375845057, 43.71121754776685], [5.554074957202256, 43.70000333144424], [5.5587709372740175, 43.699289791730244], [5.565277738224863, 43.689971548843374], [5.58532760698908, 43.680628940460814], [5.599124160043541, 43.677941328615404], [5.607814757325875, 43.67892168825468], [5.619161254559732, 43.66933988349877], [5.623852159129348, 43.66614776219794], [5.606943519116442, 43.65868590516477], [5.573623117453511, 43.661982527701326], [5.549825799672995, 43.659752366209254]]]}";8513;089;19;1;84;93
84143;84210;VENASQUE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;391.0;3501.0;1.1;43.9851237661,5.16506865588;"{""type"": ""Polygon"", ""coordinates"": [[[5.195953786443574, 43.95028340908543], [5.172768206892717, 43.95403302166921], [5.16402655160406, 43.951262488943875], [5.159625768426987, 43.952862062156136], [5.152951327957429, 43.96587712213931], [5.134852886841001, 43.97754895929276], [5.122214211855842, 43.99672854621245], [5.123067143677263, 44.003554394594445], [5.113426873221134, 44.015364213001774], [5.115724115477309, 44.02179313265169], [5.124222164131598, 44.018477316793934], [5.132392585599005, 44.022099745795956], [5.141766963185401, 44.022204733949486], [5.161568664664994, 44.00412370787417], [5.174304164706267, 43.99954966392134], [5.1822532378052895, 44.00258752150573], [5.190078042893912, 43.993931934429746], [5.213629591041355, 43.98990135665328], [5.22346884575431, 43.9828681317203], [5.210743300566731, 43.978183364005915], [5.2071978389673355, 43.96840540893207], [5.196711405993423, 43.957011540368384], [5.195953786443574, 43.95028340908543]]]}";9138;143;18;3;84;93
84139;84800;FONTAINE-DE-VAUCLUSE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;289.0;717.0;0.7000000000000001;43.9220820962,5.13125424344;"{""type"": ""Polygon"", ""coordinates"": [[[5.154479924228781, 43.94167389739847], [5.143265875078977, 43.9151379928258], [5.128250804761325, 43.90723917864628], [5.114152606895647, 43.90784615449649], [5.106152783381331, 43.91174584770421], [5.124635807441945, 43.93155396681038], [5.154479924228781, 43.94167389739847]]]}";8014;139;13;2;84;93
84148;84570;VILLES-SUR-AUZON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;490.0;2719.0;1.3;44.0660605145,5.25707803023;"{""type"": ""Polygon"", ""coordinates"": [[[5.211001496119816, 44.04238203011791], [5.209497994141117, 44.04866994211528], [5.224729304304898, 44.079379515354866], [5.247131185078877, 44.08429747910543], [5.298947103223289, 44.089272806872195], [5.306394783998462, 44.06497612977334], [5.301497697479981, 44.06492611803272], [5.294018982869487, 44.0559710186425], [5.269934487374209, 44.05377193445597], [5.244940332061597, 44.04301464864078], [5.211001496119816, 44.04238203011791]]]}";18070;148;15;3;84;93
84036;84470;CHATEAUNEUF-DE-GADAGNE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;76.0;1349.0;3.2;43.9276331683,4.94259114535;"{""type"": ""Polygon"", ""coordinates"": [[[4.9308304435402786, 43.91060237886667], [4.919462470636981, 43.91580796090518], [4.923454127457831, 43.95184568469666], [4.927433462855334, 43.95012814305858], [4.927409055117424, 43.94682472172429], [4.934750003468015, 43.94321108802382], [4.948131372852052, 43.94394557238537], [4.959585238663584, 43.948403994791136], [4.958676765673723, 43.937914504584306], [4.965750792095111, 43.92881211023314], [4.967681488691257, 43.911474960475886], [4.9308304435402786, 43.91060237886667]]]}";31927;036;13;2;84;93
84128;84400;SIVERGUES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;692.0;945.0;0.0;43.8229667306,5.41627509912;"{""type"": ""Polygon"", ""coordinates"": [[[5.399488637983851, 43.80753977676862], [5.392444640907876, 43.82904087107014], [5.407253348675472, 43.83664675911865], [5.421446040209644, 43.839015518376215], [5.44528418550307, 43.81764098074829], [5.43145103229481, 43.81018064398767], [5.418860930027446, 43.813503804780034], [5.399488637983851, 43.80753977676862]]]}";23454;128;07;1;84;93
84075;84570;METHAMIS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;526.0;3690.0;0.4;44.0126367285,5.25299930239;"{""type"": ""Polygon"", ""coordinates"": [[[5.22346884575431, 43.9828681317203], [5.213629591041355, 43.98990135665328], [5.190078042893912, 43.993931934429746], [5.1822532378052895, 44.00258752150573], [5.190599569152122, 44.00620208892213], [5.204081210907595, 44.009676674045984], [5.210951068871747, 44.01890167521352], [5.222909877839138, 44.024808776455025], [5.264571873601091, 44.033831472292185], [5.281686242091079, 44.046072351660605], [5.289330485838227, 44.042149080741545], [5.295329703487025, 44.03274039338412], [5.304050467463264, 44.03482609274824], [5.307321123638106, 44.041312048437796], [5.312012830073037, 44.04219446182207], [5.313762763658571, 44.022285786152494], [5.294382817629709, 44.00892715200343], [5.286311192429553, 43.99741837622369], [5.257510230986157, 43.9954777259876], [5.237469524793547, 43.985355554837604], [5.22346884575431, 43.9828681317203]]]}";13842;075;15;3;84;93
84043;84320;ENTRAIGUES-SUR-LA-SORGUE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;31.0;1673.0;7.7;43.9950173356,4.93295387179;"{""type"": ""Polygon"", ""coordinates"": [[[4.928948038824064, 43.9676470569484], [4.911173821041767, 43.993310156328576], [4.908170357541419, 44.01012534605154], [4.915274013116204, 44.01884178042747], [4.936047801409488, 44.024399919771405], [4.937393730854856, 44.01775008902333], [4.962595949077465, 43.98556636719305], [4.950950064127531, 43.974629622745724], [4.941521574419708, 43.96901788428018], [4.928948038824064, 43.9676470569484]]]}";714;043;10;3;84;93
84126;84110;SEGURET;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;262.0;2114.0;0.9;44.2159640237,5.02881720149;"{""type"": ""Polygon"", ""coordinates"": [[[5.033084807166729, 44.18807758853474], [5.026342606496679, 44.20358086245445], [4.988694666288789, 44.20578216521461], [4.9929781215150495, 44.21869696322025], [5.009918003638816, 44.238160744421556], [5.02193670193582, 44.24435997244428], [5.025289006363202, 44.23791434001507], [5.032787372650184, 44.23361592296059], [5.037564792074857, 44.23308617521566], [5.044961767283195, 44.237486709965395], [5.057154909733852, 44.23318910441062], [5.054739367350014, 44.20901348788686], [5.060410901739141, 44.199723112063175], [5.062503881348111, 44.193597129456506], [5.033084807166729, 44.18807758853474]]]}";7444;126;21;3;84;93
84021;84390;BRANTES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;862.0;2825.0;0.1;44.1853662846,5.3324742513;"{""type"": ""Polygon"", ""coordinates"": [[[5.326395669460786, 44.159594131835455], [5.278340739383285, 44.17398376073825], [5.294422735487226, 44.187119401217934], [5.307457550703401, 44.19192465608216], [5.311791953960731, 44.201864683098464], [5.303297976880234, 44.20539305870545], [5.303623925086447, 44.2087990177693], [5.317983079015875, 44.20879383491834], [5.3357260934333475, 44.204311433236846], [5.355790066669254, 44.213598869670754], [5.376670293905424, 44.2051342508277], [5.384529100472634, 44.20119066927185], [5.383175722139773, 44.19906787843378], [5.373724361381422, 44.19904762161256], [5.365949766654096, 44.19030067739537], [5.3547766583553145, 44.16018595979416], [5.326395669460786, 44.159594131835455]]]}";10995;021;14;3;84;93
84029;84850;CAMARET-SUR-AIGUES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;72.0;1837.0;4.4;44.1596814027,4.88410397503;"{""type"": ""Polygon"", ""coordinates"": [[[4.878692496650921, 44.13375815538228], [4.873973112809955, 44.13431610210768], [4.8650179140853425, 44.146370949268935], [4.848480500927574, 44.15266508660474], [4.8463977649757926, 44.15938050763755], [4.851839048270633, 44.17591769122331], [4.872094713047918, 44.17560088605332], [4.872796177501058, 44.17221267607712], [4.877466036096124, 44.17157464085466], [4.890601119427691, 44.1745992353031], [4.908743448732622, 44.171340937587985], [4.935442624802793, 44.17331301279724], [4.932735788878793, 44.163979158778794], [4.920629860688248, 44.16068951659038], [4.908820189492749, 44.156123944803895], [4.90611602544155, 44.14969761775945], [4.893097948753756, 44.146285847037774], [4.878692496650921, 44.13375815538228]]]}";12275;029;16;2;84;93
84108;84210;SAINT-DIDIER;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;158.0;367.0;2.1;44.0092549793,5.10865247521;"{""type"": ""Polygon"", ""coordinates"": [[[5.122214211855842, 43.99672854621245], [5.116047427014963, 44.001610706198825], [5.103784324109673, 43.99748978674108], [5.098394106646906, 44.00114956602783], [5.095301057959533, 44.00725895140895], [5.106741276201098, 44.02484751440493], [5.115724115477309, 44.02179313265169], [5.113426873221134, 44.015364213001774], [5.123067143677263, 44.003554394594445], [5.122214211855842, 43.99672854621245]]]}";4234;108;18;3;84;93
84140;84160;VAUGINES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;464.0;1566.0;0.5;43.7786185321,5.40667854286;"{""type"": ""Polygon"", ""coordinates"": [[[5.423610669562462, 43.734046614479105], [5.41115354031554, 43.73895959724378], [5.4042271844431085, 43.747584284261414], [5.386099612763516, 43.757498835281886], [5.3929616611488544, 43.785256941998234], [5.390097260292523, 43.80235332599325], [5.399488637983851, 43.80753977676862], [5.418860930027446, 43.813503804780034], [5.4269506676719494, 43.78997899474764], [5.4198557760529145, 43.777091494997684], [5.406901989752859, 43.76689013470111], [5.405518485809302, 43.75644145718266], [5.416698825594294, 43.74619186332156], [5.430183693159399, 43.7423536490792], [5.423610669562462, 43.734046614479105]]]}";3949;140;08;1;84;93
84127;84830;SERIGNAN-DU-COMTAT;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;95.0;2026.0;2.4;44.1939012207,4.84785727207;"{""type"": ""Polygon"", ""coordinates"": [[[4.851839048270633, 44.17591769122331], [4.838412494786697, 44.17619754664823], [4.8256500263792255, 44.16639017136256], [4.821299075599284, 44.16761490794979], [4.820115153553702, 44.18766662338838], [4.815436280391497, 44.187690120883424], [4.825960229995345, 44.209132375245744], [4.8250141945633995, 44.222148966056416], [4.840466076718099, 44.21526449629394], [4.867513313636476, 44.21167447095136], [4.868995493304213, 44.20878614433829], [4.883607349239123, 44.20438575302169], [4.875857624413404, 44.17779643585792], [4.872094713047918, 44.17560088605332], [4.851839048270633, 44.17591769122331]]]}";21067;127;16;2;84;93
84040;84110;CRESTET;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;350.0;1141.0;0.5;44.2097519132,5.08597487017;"{""type"": ""Polygon"", ""coordinates"": [[[5.068343779931459, 44.19003869372609], [5.062503881348111, 44.193597129456506], [5.060410901739141, 44.199723112063175], [5.066491395033066, 44.20516423298071], [5.071511519852655, 44.21856664630268], [5.080622992067306, 44.22667811165623], [5.089137539671259, 44.22938874734279], [5.096859631167127, 44.226558290055216], [5.112400756720966, 44.23130273699359], [5.105177383193543, 44.219213765622534], [5.108305561529173, 44.2093842144432], [5.091207727302414, 44.19312585848598], [5.068343779931459, 44.19003869372609]]]}";22660;040;21;3;84;93
84121;84240;SANNES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;310.0;458.0;0.2;43.7566978031,5.48858992739;"{""type"": ""Polygon"", ""coordinates"": [[[5.511093047701126, 43.74704486519995], [5.48916246883444, 43.747647441900504], [5.472830918941662, 43.75252102992423], [5.475091398459872, 43.770610776305304], [5.484412739945455, 43.76954328371493], [5.495094762362336, 43.758378349424106], [5.504319365470293, 43.7582746572528], [5.511093047701126, 43.74704486519995]]]}";29956;121;19;1;84;93
84146;84110;VILLEDIEU;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;262.0;1156.0;0.5;44.2885345568,5.04784441518;"{""type"": ""Polygon"", ""coordinates"": [[[5.074060350091083, 44.27702787661618], [5.054738648151321, 44.27576110468043], [5.045536697049402, 44.27811182392526], [5.039818337651024, 44.27244641110855], [5.025426455993866, 44.27300078702973], [5.024210363401881, 44.28352209397165], [5.017065812145946, 44.292684694826406], [5.029500268660432, 44.29789439050966], [5.060564583015946, 44.30813976056078], [5.076512049103177, 44.2840860159789], [5.074060350091083, 44.27702787661618]]]}";19761;146;21;3;84;93
84044;84340;ENTRECHAUX;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;299.0;1487.0;1.0;44.2224730765,5.13332490403;"{""type"": ""Polygon"", ""coordinates"": [[[5.167900181707559, 44.225304506103626], [5.15541415837941, 44.21042309567533], [5.147610947625047, 44.206344060679854], [5.138128743718495, 44.20617804036048], [5.1300487931590855, 44.20234630568443], [5.108305561529173, 44.2093842144432], [5.105177383193543, 44.219213765622534], [5.112400756720966, 44.23130273699359], [5.114258260894044, 44.24418813557503], [5.118580975406392, 44.24556353060518], [5.138230605338061, 44.23647547750516], [5.151813942499218, 44.23830815151169], [5.150006744005094, 44.23523703548458], [5.167900181707559, 44.225304506103626]]]}";16807;044;14;3;84;93
84107;84390;SAINT-CHRISTOL;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;891.0;4638.0;1.3;44.0312802167,5.50324881102;"{""type"": ""Polygon"", ""coordinates"": [[[5.51317042832776, 43.973359377202904], [5.504598213164935, 43.98541484328015], [5.4937231419452015, 43.99224561791268], [5.47437090343874, 44.020220615227224], [5.470361972002688, 44.02215712852705], [5.459620108911214, 44.01527671501629], [5.440714836757446, 44.01434954842507], [5.439404988843457, 44.014063618618714], [5.449841295810701, 44.025509001810946], [5.463572385334323, 44.02819012668013], [5.459668332128382, 44.03777765700528], [5.470467214625112, 44.05306722419361], [5.475295772531152, 44.0699318852172], [5.502637180858649, 44.06344820436497], [5.517135064525006, 44.06343097078734], [5.544598165016951, 44.06989191567907], [5.542867445854258, 44.02444879554491], [5.519569337454936, 43.99401224165067], [5.51317042832776, 43.973359377202904]]]}";111;107;20;3;84;93
84032;84750;CASENEUVE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;449.0;1812.0;0.4;43.8888688666,5.47985826048;"{""type"": ""Polygon"", ""coordinates"": [[[5.46701206077898, 43.860692077557204], [5.446339410691126, 43.87919167712891], [5.452474497534537, 43.89567472131366], [5.454946358075112, 43.90132751929304], [5.514029943274764, 43.91001331020915], [5.522209768264428, 43.90910433869256], [5.511043589007893, 43.89365883996541], [5.491700830039549, 43.87496906041526], [5.4722159032567355, 43.866210526561794], [5.46701206077898, 43.860692077557204]]]}";936;032;01;1;84;93
84104;84110;SABLET;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;170.0;1104.0;1.2;44.1947680688,5.00118216056;"{""type"": ""Polygon"", ""coordinates"": [[[5.033084807166729, 44.18807758853474], [5.024660206918323, 44.180265037254614], [5.015326063111474, 44.17989668795188], [4.999490766333716, 44.18605686430272], [4.9813560728354425, 44.18881685346097], [4.9699905852637905, 44.19304613852234], [4.95954152760219, 44.203209283790905], [4.988694666288789, 44.20578216521461], [5.026342606496679, 44.20358086245445], [5.033084807166729, 44.18807758853474]]]}";22442;104;04;3;84;93
84049;84190;GIGONDAS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;276.0;2708.0;0.6000000000000001;44.1660983331,5.01231871802;"{""type"": ""Polygon"", ""coordinates"": [[[5.041375722191211, 44.1437062963608], [5.017636035939708, 44.135025172522525], [4.995373440201144, 44.138304785025554], [4.991216037119272, 44.157746919051434], [4.973787120623531, 44.162932909484944], [4.963015799032416, 44.15634661606843], [4.958328117804099, 44.15713270039334], [4.97170832903913, 44.174755947101715], [4.9719025344244425, 44.18143312132809], [4.9813560728354425, 44.18881685346097], [4.999490766333716, 44.18605686430272], [5.015326063111474, 44.17989668795188], [5.024660206918323, 44.180265037254614], [5.033084807166729, 44.18807758853474], [5.062503881348111, 44.193597129456506], [5.068343779931459, 44.19003869372609], [5.072086691755524, 44.18767206760268], [5.040650896660001, 44.1733239520125], [5.033420248997291, 44.16458956198435], [5.041186202258662, 44.1614110445331], [5.035324377660939, 44.156288851636695], [5.041375722191211, 44.1437062963608]]]}";10531;049;04;3;84;93
84046;84410;FLASSAN;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;653.0;2081.0;0.4;44.0985422058,5.26372029474;"{""type"": ""Polygon"", ""coordinates"": [[[5.224729304304898, 44.079379515354866], [5.2074834355050275, 44.09426975930528], [5.205768021370572, 44.10061605821079], [5.248926064843095, 44.105375102242725], [5.264914954320911, 44.11306842451035], [5.279397369084019, 44.11238091865098], [5.302596233830835, 44.11770362263404], [5.31660293394299, 44.11758848483445], [5.311571432758232, 44.102351384924916], [5.303230215699388, 44.09508957600655], [5.298947103223289, 44.089272806872195], [5.247131185078877, 44.08429747910543], [5.224729304304898, 44.079379515354866]]]}";14719;046;15;3;84;93
84035;84300;CAVAILLON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;74.0;4591.0;24.7;43.8508361826,5.03606300916;"{""type"": ""Polygon"", ""coordinates"": [[[5.04262447389624, 43.80650196182338], [5.035341377806843, 43.82014102893716], [5.027721176469074, 43.82858279120976], [4.9976388594356465, 43.8448553507295], [4.9914874616985845, 43.85072008219936], [4.975076006076657, 43.882984602449106], [4.985858656552297, 43.88918948550852], [4.995148018345912, 43.890712511112454], [5.00298317447367, 43.882350018277386], [5.021885385714152, 43.87908478326424], [5.069135337632072, 43.87341898110454], [5.085628422224075, 43.85342595005734], [5.086456043376135, 43.846793471477234], [5.077896242480297, 43.84468830992445], [5.07194945035962, 43.82956082088882], [5.092333920354374, 43.821843872381926], [5.0758024925126, 43.811366415313536], [5.0677577353206, 43.8147510140067], [5.04262447389624, 43.80650196182338]]]}";17446;035;11;1;84;93
84053;84600;GRILLON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;187.0;1502.0;1.7000000000000002;44.3945766896,4.93414256152;"{""type"": ""Polygon"", ""coordinates"": [[[4.930076990872734, 44.37074600590158], [4.916914801405805, 44.36981447976983], [4.91563798438773, 44.37288916513938], [4.907084867321445, 44.374631451023575], [4.911761756815582, 44.388218880117215], [4.910162399168626, 44.395152984911405], [4.918515009368783, 44.40778504385654], [4.945504576488412, 44.41494742292402], [4.951962042844191, 44.420046828201585], [4.959277837658631, 44.41978187913903], [4.9627603510601555, 44.410066948102255], [4.956379267529866, 44.40099584458997], [4.955424494846104, 44.390810699983135], [4.930076990872734, 44.37074600590158]]]}";12515;053;22;2;84;93
84103;84400;RUSTREL;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;552.0;2881.0;0.7000000000000001;43.9299576961,5.47580805616;"{""type"": ""Polygon"", ""coordinates"": [[[5.454946358075112, 43.90132751929304], [5.455168806867574, 43.904761948711545], [5.437775880388018, 43.92089022895643], [5.454072188794385, 43.95658599854019], [5.474478784853396, 43.962383658872184], [5.481949122728092, 43.95415555082899], [5.512673821307135, 43.94540357758526], [5.506924958068327, 43.918667440365724], [5.514029943274764, 43.91001331020915], [5.454946358075112, 43.90132751929304]]]}";21068;103;01;1;84;93
