Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
06099;06260;PUGET-THENIERS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;640.0;2134.0;1.8;43.9521649219,6.90609311435;"{""type"": ""Polygon"", ""coordinates"": [[[6.891724347558207, 43.930224818367265], [6.882008784274462, 43.9378691878576], [6.872764576951928, 43.95340712113622], [6.848904587061629, 43.955070522372], [6.8480686388046035, 43.96522766574207], [6.8847996380795955, 43.96839684049732], [6.892990909172604, 43.9666725407969], [6.902352902022689, 43.966383554436376], [6.918934801097769, 43.96041948461613], [6.937392245113971, 43.962332801235036], [6.955043566979699, 43.95890167758668], [6.956022886407897, 43.952702697496115], [6.961918920396102, 43.94780324597072], [6.962219140560352, 43.94297148701707], [6.949172490131487, 43.93844309427197], [6.915611726086326, 43.94219281442628], [6.891724347558207, 43.930224818367265]]]}";3421;099;18;2;06;93
06033;06510;CARROS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;367.0;1545.0;11.6;43.7850390592,7.18414159904;"{""type"": ""Polygon"", ""coordinates"": [[[7.203795315866089, 43.76478431586112], [7.190823798027223, 43.767122799396205], [7.185606637818987, 43.77263118805418], [7.176738065237342, 43.77464789120038], [7.163359709352313, 43.773150813170986], [7.143613700519823, 43.78141038372732], [7.160311705334194, 43.79654337415272], [7.194611230488238, 43.80518550425194], [7.200826617721113, 43.80002565304622], [7.205889797266916, 43.795621838934174], [7.215508290355575, 43.78485056526705], [7.212022931081762, 43.77249547227596], [7.203795315866089, 43.76478431586112]]]}";31157;033;50;1;06;93
06051;06260;LA CROIX-SUR-ROUDOULE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1062.0;2990.0;0.1;44.0003096653,6.87019911618;"{""type"": ""Polygon"", ""coordinates"": [[[6.8480686388046035, 43.96522766574207], [6.845487159086737, 43.97762683685066], [6.834700483971526, 43.98328605563924], [6.838726887709296, 43.98970431437944], [6.8412889039954035, 44.002156971758076], [6.8357277965836385, 44.01077714338589], [6.855006099964407, 44.019650400293486], [6.862748733985598, 44.03548850063252], [6.8577674132101585, 44.041052813138435], [6.875845434678573, 44.029897935360786], [6.889481245483347, 44.033513803617495], [6.903800462330443, 44.03267920224204], [6.906114106012865, 44.02271144148768], [6.895862911811967, 44.01123676662258], [6.897016789844952, 44.0009141902714], [6.890389848383745, 43.97389265939123], [6.8847996380795955, 43.96839684049732], [6.8480686388046035, 43.96522766574207]]]}";8278;051;18;2;06;93
06158;06710;VILLARS-SUR-VAR;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;768.0;2541.0;0.7000000000000001;43.9518663257,7.08024521071;"{""type"": ""Polygon"", ""coordinates"": [[[7.083036253422239, 43.92005556764803], [7.05914803339863, 43.92213609811002], [7.045644137617944, 43.92580043606912], [7.055772778030374, 43.947250321812035], [7.063297025351986, 43.970040342767874], [7.07533519577162, 43.98064033358763], [7.079770202201849, 43.993947557206155], [7.093086797721436, 43.99164719961144], [7.09887002585826, 43.975046682316886], [7.10658344839385, 43.97090889717063], [7.103482011809862, 43.9573003409979], [7.108101759450823, 43.930010135538566], [7.089628163864088, 43.928703209852564], [7.083036253422239, 43.92005556764803]]]}";2643;158;29;2;06;93
06027;06800;CAGNES-SUR-MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;64.0;1821.0;48.0;43.6715162078,7.15275703379;"{""type"": ""Polygon"", ""coordinates"": [[[7.1454935120554595, 43.64185278974465], [7.132318455150559, 43.65098659480637], [7.133595631559169, 43.65716413695717], [7.120599131318501, 43.67057853194377], [7.12373621375307, 43.67328880199269], [7.132546766373812, 43.67479229135613], [7.1346086774267174, 43.68443617558159], [7.143224186593149, 43.6916229702474], [7.141910022905027, 43.70006192443288], [7.150512066092542, 43.69931041887755], [7.155569517700568, 43.694215432516835], [7.163974868968588, 43.69299277433699], [7.17353793420968, 43.693175754291005], [7.176258584303437, 43.6902959576519], [7.178241885139157, 43.656051194040174], [7.160257509423452, 43.654831052487715], [7.1454935120554595, 43.64185278974465]]]}";11661;027;96;1;06;93
06011;06310;BEAULIEU-SUR-MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;36.0;108.0;3.7;43.7079039397,7.33256934881;"{""type"": ""Polygon"", ""coordinates"": [[[7.326789086178706, 43.7015490972655], [7.32604202029782, 43.710563589761], [7.342718081129185, 43.713557765505314], [7.33510031473998, 43.704516376789456], [7.329611573995147, 43.70191436850275], [7.326789086178706, 43.7015490972655]]]}";14379;011;30;2;06;93
06082;06710;MASSOINS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;660.0;1189.0;0.1;43.9477022711,7.12430252381;"{""type"": ""Polygon"", ""coordinates"": [[[7.166307040848118, 43.919215601893825], [7.153501816624721, 43.92416460303625], [7.143874082294235, 43.93202848209595], [7.125737689766714, 43.935752431662145], [7.108101759450823, 43.930010135538566], [7.103482011809862, 43.9573003409979], [7.10658344839385, 43.97090889717063], [7.09887002585826, 43.975046682316886], [7.093086797721436, 43.99164719961144], [7.111471383223299, 43.971896589558874], [7.112347734551005, 43.961562938573074], [7.130910756629431, 43.95843817871822], [7.140726729521198, 43.950676562833756], [7.149618005606984, 43.934531912309644], [7.164701389886334, 43.9259097418319], [7.166307040848118, 43.919215601893825]]]}";4599;082;29;2;06;93
06002;06910;AMIRAT;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1030.0;1293.0;0.1;43.8962973508,6.81255950456;"{""type"": ""Polygon"", ""coordinates"": [[[6.79184692192704, 43.87621183854912], [6.781622233366354, 43.883558251959975], [6.801382124640369, 43.91035136798572], [6.832286437269732, 43.91846082222232], [6.835946726814997, 43.91543099729192], [6.839386326879233, 43.90949854686083], [6.834813760967633, 43.893945850855204], [6.827347814529269, 43.890189577882396], [6.829675393017921, 43.883846016070734], [6.822108547646043, 43.88097597135564], [6.79184692192704, 43.87621183854912]]]}";27941;002;21;1;06;93
06079;06210;MANDELIEU-LA-NAPOULE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;104.0;3210.0;21.8;43.5380510468,6.91808936542;"{""type"": ""Polygon"", ""coordinates"": [[[6.903918808759193, 43.4950723719348], [6.884230099335204, 43.50253572781923], [6.89521050101178, 43.52193234526415], [6.894530740997253, 43.52541587889197], [6.879135249027629, 43.53245354795011], [6.8871204633582455, 43.55182347990653], [6.901986173726145, 43.56425282113787], [6.906637110551876, 43.564148519868915], [6.915085752681214, 43.56251073547418], [6.9282538157630125, 43.571187480209566], [6.941747735705212, 43.570842283287995], [6.944555753976008, 43.571136625976514], [6.954093558238152, 43.56426717227179], [6.955832862900605, 43.554276199580194], [6.951150327606169, 43.54545626763609], [6.955064303660752, 43.54366504670424], [6.951570880011183, 43.534117214294824], [6.941433166122037, 43.51919889337776], [6.938368675282269, 43.516391560436546], [6.929353562461571, 43.517060995632036], [6.916298376914339, 43.51330854001235], [6.903918808759193, 43.4950723719348]]]}";24747;079;36;1;06;93
06157;06140;VENCE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;533.0;3934.0;19.2;43.7384640641,7.10194436087;"{""type"": ""Polygon"", ""coordinates"": [[[7.143224186593149, 43.6916229702474], [7.1348161305456, 43.69452909257927], [7.130073228759523, 43.70400825940621], [7.120426778379437, 43.71131232582465], [7.111225436159539, 43.71187678980792], [7.095666844360482, 43.70449859605091], [7.087456365045332, 43.70240175050116], [7.079562880451286, 43.705266095710144], [7.078004386923822, 43.725228409154404], [7.065464576330486, 43.73916826871542], [7.053016942073725, 43.74344400612442], [7.051968744585971, 43.7467177641989], [7.055546675612215, 43.75125188129677], [7.074267504731484, 43.76173477484675], [7.073953931350621, 43.76867567518436], [7.087939221744537, 43.77767577335563], [7.088595982693484, 43.78112026538653], [7.102866166719432, 43.78240369716779], [7.110983978818592, 43.77941226501984], [7.112896832915065, 43.76572457330051], [7.135061001972089, 43.743474963698894], [7.136916938560384, 43.73373579514436], [7.137420950526673, 43.726787332215885], [7.145424446457283, 43.72063463385224], [7.141910022905027, 43.70006192443288], [7.143224186593149, 43.6916229702474]]]}";17871;157;28;1;06;93
06112;06650;LE ROURET;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;315.0;715.0;3.8;43.6795612779,7.00962553615;"{""type"": ""Polygon"", ""coordinates"": [[[7.028146945537284, 43.66543087451063], [7.014728560801152, 43.664341686150216], [6.993510209808337, 43.669384971892256], [6.998234162598823, 43.68086977525784], [6.9875572961884584, 43.685496463828414], [7.006181880008906, 43.695632492922655], [7.024852564380917, 43.6941411082602], [7.018923433528756, 43.68981043904785], [7.028146945537284, 43.66543087451063]]]}";16702;112;02;1;06;93
06148;06140;TOURRETTES-SUR-LOUP;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;558.0;2935.0;4.1;43.7174536642,7.03989376281;"{""type"": ""Polygon"", ""coordinates"": [[[7.072686214308474, 43.6889180271594], [7.067981035235275, 43.68910319281423], [7.059052078125635, 43.69678916474407], [7.036050453441736, 43.700267279522166], [7.008185913318018, 43.697829116087306], [6.9909209703861634, 43.71344740833613], [6.998017223862714, 43.73199051364761], [7.007183959637722, 43.72981524174963], [7.021375996884939, 43.731796407494464], [7.030277992636396, 43.73927884751119], [7.051968744585971, 43.7467177641989], [7.053016942073725, 43.74344400612442], [7.065464576330486, 43.73916826871542], [7.078004386923822, 43.725228409154404], [7.079562880451286, 43.705266095710144], [7.072686214308474, 43.6889180271594]]]}";6521;148;02;1;06;93
06040;06470;CHATEAUNEUF-D'ENTRAUNES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1742.0;2944.0;0.1;44.1639701619,6.83506555715;"{""type"": ""Polygon"", ""coordinates"": [[[6.820096016642694, 44.1114520615319], [6.822621704357588, 44.12520491140396], [6.811043824674504, 44.14395488596668], [6.816109136652719, 44.167946632547604], [6.811987606071513, 44.17387526048448], [6.803188507219876, 44.17746996454861], [6.810341260515525, 44.19001765158003], [6.827952326364255, 44.206021432539934], [6.8407276027595785, 44.1956080749537], [6.871199523274928, 44.1850924253576], [6.877783084663646, 44.172018184351366], [6.856176931129554, 44.1658144673769], [6.846850035300326, 44.14973246861823], [6.847935893129564, 44.13638463008722], [6.832931737621838, 44.11447282465178], [6.829775359717463, 44.11180783816054], [6.820096016642694, 44.1114520615319]]]}";33398;040;11;2;06;93
06132;06540;SAORGE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1238.0;8448.0;0.4;43.9935318832,7.53767348426;"{""type"": ""Polygon"", ""coordinates"": [[[7.571658067321463, 43.94719265734498], [7.545055431836547, 43.96141066328615], [7.51355051639227, 43.96984784352924], [7.505009115489777, 43.98242410014155], [7.486100332262276, 43.985338665152064], [7.456775294750285, 43.99748220078056], [7.433472791266492, 44.00099015947866], [7.423317973060241, 44.01542760498912], [7.412274586008598, 44.021048028024225], [7.4228360985583635, 44.03237571082208], [7.423034180917684, 44.049071110348805], [7.433769568905378, 44.044733199875786], [7.447285473172311, 44.04401309915089], [7.464211255932342, 44.04820932395941], [7.474376031030193, 44.02902557809986], [7.494668172652483, 44.014013198542315], [7.5228067369553635, 44.00939975473803], [7.534617941941934, 43.99475710781165], [7.553827774612749, 43.99262393946127], [7.572602600212334, 43.9962841535828], [7.596984333867756, 43.99603633099444], [7.620312106176658, 44.00095736237271], [7.633671078692077, 43.99230483728209], [7.638940975912417, 43.997824026285485], [7.6359193824754374, 44.000593798587644], [7.652649816400491, 44.00449863521419], [7.662843183454332, 44.01457640586315], [7.668847574310889, 43.99761398015281], [7.652744974558884, 43.976014605495614], [7.611951211892592, 43.956487147823964], [7.592390195027565, 43.95564388381548], [7.571658067321463, 43.94719265734498]]]}";14127;132;04;2;06;93
06060;06950;FALICON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;338.0;492.0;1.9;43.752536584,7.26554536957;"{""type"": ""Polygon"", ""coordinates"": [[[7.27948613803296, 43.74304518155274], [7.25240140120068, 43.742548046383135], [7.248622564454927, 43.7515810634121], [7.256207796287051, 43.75578147797109], [7.255332632232537, 43.76256544408262], [7.262404745657856, 43.767028908478736], [7.265039993220293, 43.76434832072444], [7.269451897919471, 43.76514863160986], [7.280173758528945, 43.754724421360116], [7.277777367573419, 43.7524395323393], [7.28298156285059, 43.74822459073171], [7.27948613803296, 43.74304518155274]]]}";16264;060;43;2;06;93
06142;06440;TOUET-DE-L'ESCARENE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;664.0;462.0;0.30000000000000004;43.8520343234,7.37799210413;"{""type"": ""Polygon"", ""coordinates"": [[[7.385530523372122, 43.8506699849052], [7.375590789229798, 43.844156528645144], [7.362428119858692, 43.841061018068416], [7.357812001349322, 43.841434962233535], [7.356592387422503, 43.851235571643585], [7.3862520997986465, 43.861519691864096], [7.4003432969134675, 43.86042006698686], [7.402903414918236, 43.85436801968616], [7.396416681029564, 43.85051986438378], [7.388571331735483, 43.85280085667849], [7.385530523372122, 43.8506699849052]]]}";19316;142;09;2;06;93
06007;06810;AURIBEAU-SUR-SIAGNE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;108.0;527.0;2.9;43.612406867,6.91211356657;"{""type"": ""Polygon"", ""coordinates"": [[[6.911990727727059, 43.598332345080614], [6.894469896918708, 43.61102482728281], [6.902491849998567, 43.623412122619015], [6.915475722921757, 43.623953801646444], [6.929108999222477, 43.616596655366074], [6.929398676376997, 43.613406038336414], [6.916592662005194, 43.59910332445422], [6.911990727727059, 43.598332345080614]]]}";23741;007;10;1;06;93
06136;06380;SOSPEL;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;719.0;6245.0;3.5;43.8844607415,7.44794904955;"{""type"": ""Polygon"", ""coordinates"": [[[7.47913767347087, 43.84728704248003], [7.471004496262319, 43.85014477789165], [7.453459089744262, 43.84668084042817], [7.447868248187849, 43.841420002656164], [7.439295431765236, 43.84263482639692], [7.427935636916356, 43.84790101942938], [7.4100541276823755, 43.84712981043377], [7.408358987944408, 43.853723906931606], [7.407597919829469, 43.864191961102335], [7.393972316337577, 43.88202924576118], [7.399274756907297, 43.909585585699055], [7.405011434427033, 43.90444180657169], [7.4137760651958065, 43.91991531488304], [7.433125615884374, 43.929649977865466], [7.442590628647219, 43.930112420543686], [7.450393146869403, 43.934040078311426], [7.4625665546784195, 43.9155513024015], [7.490667246342613, 43.913740399540025], [7.49295409670257, 43.896871209341064], [7.504114781688881, 43.8816099775059], [7.501363863160949, 43.87501721753291], [7.495297940377429, 43.860656077879575], [7.496644361537308, 43.85086569920114], [7.47913767347087, 43.84728704248003]]]}";10173;136;26;2;06;93
06147;06690;TOURRETTE-LEVENS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;444.0;1647.0;4.7;43.7860737213,7.2725568209;"{""type"": ""Polygon"", ""coordinates"": [[[7.280173758528945, 43.754724421360116], [7.269451897919471, 43.76514863160986], [7.265039993220293, 43.76434832072444], [7.262404745657856, 43.767028908478736], [7.252724923272939, 43.78668366859484], [7.25355203043615, 43.800637771305965], [7.250802120024707, 43.8081619290181], [7.256191244580876, 43.81986534716079], [7.267024027958068, 43.82225339513282], [7.272428934143297, 43.815967416504705], [7.292163889596884, 43.77764719728092], [7.29768731972029, 43.77220232464252], [7.296237635426847, 43.75870555300079], [7.296559225288498, 43.75504303207808], [7.280173758528945, 43.754724421360116]]]}";31510;147;12;2;06;93
06081;06910;LE MAS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1062.0;3240.0;0.2;43.8369129507,6.85894074749;"{""type"": ""Polygon"", ""coordinates"": [[[6.802311205903304, 43.8121142493654], [6.803967916777459, 43.81849811772721], [6.797687014363335, 43.83369981074064], [6.80568440355132, 43.841277153919535], [6.851860796092839, 43.85171939819905], [6.89199634557768, 43.85877251444846], [6.907444494804121, 43.86524797508949], [6.9172694453242745, 43.850533176328604], [6.912353877544196, 43.83167131283852], [6.859033967577226, 43.81987743904748], [6.802311205903304, 43.8121142493654]]]}";8294;081;21;1;06;93
06042;06420;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1120.0;3773.0;0.6000000000000001;44.0049097261,7.17876366942;"{""type"": ""Polygon"", ""coordinates"": [[[7.15145695114033, 43.96389549947931], [7.14589550832521, 43.9716589356309], [7.141887001913747, 43.97213543626842], [7.135998590346404, 43.98436273649868], [7.136177051276951, 44.00452537581744], [7.131471555805864, 44.01384180660848], [7.149418713532039, 44.01112522418737], [7.1527962311679865, 44.020451020058296], [7.174246068883416, 44.02767338419447], [7.180997442974414, 44.036428128915894], [7.198296950736772, 44.04179492717503], [7.207703887908637, 44.040928680705875], [7.233910131013838, 44.01614093089264], [7.225105910629244, 44.004034815324545], [7.205985464257885, 44.00178910139909], [7.196259762952293, 43.98977061969375], [7.183575386484671, 43.984822474306384], [7.1740188174936375, 43.968704342227184], [7.15145695114033, 43.96389549947931]]]}";8745;042;24;2;06;93
06163;06430;TENDE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;1761.0;17711.0;2.1;44.0997669286,7.54053179417;"{""type"": ""Polygon"", ""coordinates"": [[[7.581901995548259, 44.03068403209161], [7.563895366453401, 44.034727747787], [7.552817797874136, 44.045899534161606], [7.535010534574908, 44.050957659711315], [7.506642068135606, 44.05213032372829], [7.489371567501364, 44.04726950720626], [7.466331160944221, 44.05133195763805], [7.464211255932342, 44.04820932395941], [7.447285473172311, 44.04401309915089], [7.433769568905378, 44.044733199875786], [7.423034180917684, 44.049071110348805], [7.428025704222312, 44.0544309745326], [7.427384898230959, 44.078318060413025], [7.431348874348527, 44.084575928378726], [7.426519076073459, 44.09418255871315], [7.431822176225065, 44.10316284447296], [7.426949388266542, 44.1128794460913], [7.426468359088935, 44.119876235000625], [7.432788375542224, 44.12934745795296], [7.462122488689485, 44.12738989615654], [7.501020717508795, 44.1422237184569], [7.519583942754229, 44.13856540594435], [7.535211853195103, 44.14630380670611], [7.55475337273841, 44.14704368740439], [7.567088028491886, 44.15282308986666], [7.616040982600524, 44.14977051752396], [7.623484657800523, 44.15414497294541], [7.627820533527223, 44.16416820634835], [7.654945028605721, 44.1523348155232], [7.663197412403829, 44.14440107425021], [7.67664717900581, 44.142141557588374], [7.667643722774317, 44.13055193032831], [7.67451327936674, 44.1178885046543], [7.651104659171307, 44.114927388050134], [7.640413465979097, 44.10323649854045], [7.625637130478321, 44.09386334595061], [7.605927229446117, 44.06984748873637], [7.593584465335692, 44.06426297035148], [7.580196117400742, 44.03401902987085], [7.581901995548259, 44.03068403209161]]]}";21777;163;31;2;06;93
06141;06830;TOUDON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;859.0;1844.0;0.30000000000000004;43.8914641921,7.10840770616;"{""type"": ""Polygon"", ""coordinates"": [[[7.125392960457916, 43.85412894074686], [7.117714459419473, 43.85368029548997], [7.105113686053663, 43.86201337590239], [7.101124544198136, 43.86074871355069], [7.099492077265338, 43.87443525761834], [7.091712082392098, 43.88719916590515], [7.078823391853657, 43.89148464496984], [7.086464999374075, 43.90770762477008], [7.082460999236472, 43.91741868711613], [7.096727694503955, 43.91748786633086], [7.103032778982207, 43.91242077943528], [7.126241127903167, 43.911005006235115], [7.141523896913935, 43.902766021264156], [7.120006613188422, 43.88061006503122], [7.117244088381998, 43.86079903844982], [7.126453917661297, 43.859675884880915], [7.125392960457916, 43.85412894074686]]]}";13025;141;20;2;06;93
06004;06600/06160;ANTIBES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;44.0;2699.0;75.6;43.587465146,7.10635418256;"{""type"": ""Polygon"", ""coordinates"": [[[7.130086783956872, 43.61779688649867], [7.125882060172108, 43.59435961085997], [7.131562285401777, 43.590954039405034], [7.122674155511995, 43.58698529623309], [7.129823712602076, 43.58282121678801], [7.126934895569223, 43.57195717366164], [7.1393752008414975, 43.56953717021878], [7.143392821524205, 43.55104889497804], [7.1206457273395785, 43.54288784600745], [7.117853400699997, 43.565076431580366], [7.102981777831976, 43.5709194896229], [7.086497348142578, 43.569820759897716], [7.08658654396356, 43.573159933702385], [7.066117332080164, 43.590317119352854], [7.067581343077102, 43.606587623217536], [7.070199326440904, 43.612201634833134], [7.083283083680344, 43.60839480415975], [7.103497773024983, 43.61675967015769], [7.112829945179763, 43.616848092757756], [7.117989009075866, 43.62254511059751], [7.130086783956872, 43.61779688649867]]]}";22309;004;97;1;06;93
06052;06910;CUEBRIS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;711.0;2294.0;0.2;43.8892125828,7.00448794285;"{""type"": ""Polygon"", ""coordinates"": [[[7.049798861294994, 43.86720867823661], [7.018113254153455, 43.87269700234257], [7.010897788266885, 43.87708057014999], [7.008089976547917, 43.88357250250935], [6.993931283336386, 43.8834881092318], [6.960559239176341, 43.88048791603427], [6.937042129833118, 43.88359189538802], [6.9375848113989775, 43.89633121266002], [6.942272010176807, 43.897261245919914], [6.953002256385992, 43.898179558746676], [6.976700725752502, 43.8990304375064], [6.985139268463562, 43.895848095093875], [6.994038866992544, 43.89801867818867], [6.993028032172566, 43.901380697741935], [7.005830584253795, 43.90551604806382], [7.020083596808973, 43.90509100526007], [7.036052639230668, 43.89809458080696], [7.04505574076133, 43.910124560548155], [7.04981969875917, 43.90998391403223], [7.04851082794583, 43.896110116936086], [7.05478116158731, 43.88684802365755], [7.048346840035426, 43.87764334627919], [7.049798861294994, 43.86720867823661]]]}";9217;052;20;2;06;93
06039;06390;CHATEAUNEUF-VILLEVIEILLE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;602.0;843.0;0.9;43.7999098278,7.29412423176;"{""type"": ""Polygon"", ""coordinates"": [[[7.292163889596884, 43.77764719728092], [7.272428934143297, 43.815967416504705], [7.285226192209454, 43.81484294855854], [7.2931210255131145, 43.82168783516996], [7.30121850762472, 43.823594505102236], [7.30271755089544, 43.79921121064229], [7.317362354120208, 43.785212414365176], [7.292163889596884, 43.77764719728092]]]}";19097;039;07;2;06;93
06022;06510;BOUYON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;657.0;1244.0;0.5;43.8254399796,7.12553872813;"{""type"": ""Polygon"", ""coordinates"": [[[7.132564109640175, 43.80559265346003], [7.131679936140808, 43.80902341561726], [7.108594143465293, 43.81381636280518], [7.102070413296599, 43.81897322512006], [7.088670685061622, 43.82267579198276], [7.100774008978456, 43.82743839787947], [7.128616292714419, 43.84859105163202], [7.1413117359937495, 43.84147704400796], [7.142505141351216, 43.824976858680245], [7.156180505074535, 43.81637286166228], [7.132564109640175, 43.80559265346003]]]}";5319;022;08;1;06;93
06116;06850;SAINT-AUBAN;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;1237.0;4269.0;0.2;43.8309790119,6.74006506104;"{""type"": ""Polygon"", ""coordinates"": [[[6.770597322233504, 43.805873882229136], [6.709830286127158, 43.810662618472406], [6.710744462981767, 43.81746019769481], [6.700319463522962, 43.82477852323167], [6.667906244727609, 43.83061276917262], [6.680088727808471, 43.85223775146588], [6.7028260870185665, 43.85596347356459], [6.722192965461114, 43.85721403556805], [6.729117075383451, 43.85247287413751], [6.767303084683718, 43.84704288849654], [6.775192940637167, 43.84304909770911], [6.794475787080027, 43.843064345420956], [6.80568440355132, 43.841277153919535], [6.797687014363335, 43.83369981074064], [6.803967916777459, 43.81849811772721], [6.802311205903304, 43.8121142493654], [6.794025419973573, 43.80855611928377], [6.770597322233504, 43.805873882229136]]]}";12416;116;21;1;06;93
06102;06420;RIMPLAS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1680.0;2489.0;0.1;44.1027644402,7.14505338526;"{""type"": ""Polygon"", ""coordinates"": [[[7.128139072013029, 44.04538483782135], [7.113846612384161, 44.06424558844927], [7.125650808077585, 44.07948297753096], [7.126229932944898, 44.100388548534234], [7.134622206821182, 44.1168988219449], [7.136466812806095, 44.130898281885734], [7.152479804059795, 44.144190505719145], [7.153916139126677, 44.151166280853325], [7.16284977806831, 44.154008885225466], [7.174525121044544, 44.12362288520531], [7.174662121614891, 44.113054317660705], [7.16217736207763, 44.10827502307149], [7.1554472345505, 44.098859809059626], [7.151202390836602, 44.07823732395079], [7.135034314345178, 44.060833213876776], [7.134446513246536, 44.05033779253685], [7.128139072013029, 44.04538483782135]]]}";3293;102;24;2;06;93
06063;06850;GARS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;955.0;1547.0;0.1;43.8605226685,6.81676294521;"{""type"": ""Polygon"", ""coordinates"": [[[6.80568440355132, 43.841277153919535], [6.794475787080027, 43.843064345420956], [6.789202717045616, 43.86621298130258], [6.79184692192704, 43.87621183854912], [6.822108547646043, 43.88097597135564], [6.830593491103671, 43.86968633176778], [6.844408127763542, 43.87047063789523], [6.851860796092839, 43.85171939819905], [6.80568440355132, 43.841277153919535]]]}";26422;063;21;1;06;93
06124;06260;SAINT-LEGER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1040.0;450.0;0.1;44.0026597689,6.82309684994;"{""type"": ""Polygon"", ""coordinates"": [[[6.838726887709296, 43.98970431437944], [6.795561572155563, 44.008115337740335], [6.8029278712664984, 44.012238391025235], [6.829037195336593, 44.006155001687624], [6.8357277965836385, 44.01077714338589], [6.8412889039954035, 44.002156971758076], [6.838726887709296, 43.98970431437944]]]}";19332;124;18;2;06;93
06107;06910;ROQUESTERON-GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;850.0;2409.0;0.1;43.8491534174,6.99011980424;"{""type"": ""Polygon"", ""coordinates"": [[[6.991127768606735, 43.822922142759545], [6.959730873619634, 43.83461863267166], [6.951995684892961, 43.85073056261545], [6.960845315910634, 43.86594348284884], [6.992666268353685, 43.875379659548486], [7.005908204014246, 43.87290269880085], [7.020583515859701, 43.857900224142796], [7.029703160135301, 43.85866287980784], [7.032922251786832, 43.85628212398298], [7.028117806627976, 43.85031433465522], [7.009671646194048, 43.84775047977665], [7.023345348749108, 43.83842514791942], [7.023736729196239, 43.82825563056912], [6.997314038585704, 43.826849231055604], [6.991127768606735, 43.822922142759545]]]}";12851;107;08;1;06;93
